product_id,product_name,category,sub-category
OFF-PA-4006,"Eaton Parchment Paper, Multicolor",Office Supplies,Paper
FUR-FU-6259,"Tenex Light Bulb, Durable",Furniture,Furnishings
FUR-FU-3037,"Advantus Light Bulb, Duo Pack",Furniture,Furnishings
OFF-AR-5926,"Sanford Pens, Fluorescent",Office Supplies,Art
TEC-MA-6071,Socket Bluetooth Cordless Hand Scanner (CHS),Technology,Machines
TEC-PH-4459,Grandstream GXP2100 Mainstream Business Phone,Technology,Phones
FUR-FU-2862,24-Hour Round Wall Clock,Furniture,Furnishings
OFF-BI-4828,"Ibico Index Tab, Clear",Office Supplies,Binders
TEC-MA-5083,Lexmark S315 Color Inkjet Printer,Technology,Machines
FUR-FU-3882,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,Furnishings
OFF-ST-3079,Akro-Mils 12-Gallon Tote,Office Supplies,Storage
FUR-FU-4091,"Eldon Regeneration Recycled Desk Accessories, Black",Furniture,Furnishings
OFF-LA-5392,"Novimex Removable Labels, Adjustable",Office Supplies,Labels
OFF-AP-4715,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Office Supplies,Appliances
TEC-PH-5565,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,Technology,Phones
OFF-FA-2959,"Accos Thumb Tacks, 12 Pack",Office Supplies,Fasteners
OFF-BI-3736,"Cardinal Hole Reinforcements, Recycled",Office Supplies,Binders
OFF-AR-4332,Fluorescent Highlighters by Dixon,Office Supplies,Art
OFF-EN-4904,"Jiffy Business Envelopes, Security-Tint",Office Supplies,Envelopes
FUR-FU-5987,"Seth Thomas 8 1/2"" Cubicle Clock",Furniture,Furnishings
OFF-AR-5551,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Office Supplies,Art
OFF-BI-2928,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Office Supplies,Binders
OFF-BI-4275,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,Binders
OFF-EN-6324,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Envelopes
OFF-SU-4311,"Fiskars Ruler, Easy Grip",Office Supplies,Supplies
TEC-MA-4596,Hewlett-Packard Deskjet 5550 Printer,Technology,Machines
OFF-ST-4029,"Eldon Box, Industrial",Office Supplies,Storage
OFF-EN-4433,"GlobeWeis Business Envelopes, Set of 50",Office Supplies,Envelopes
OFF-LA-4696,"Hon Shipping Labels, Laser Printer Compatible",Office Supplies,Labels
OFF-AR-5311,Newell 332,Office Supplies,Art
OFF-PA-6446,Xerox 1896,Office Supplies,Paper
OFF-AR-5915,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,Art
TEC-PH-5088,LG G2,Technology,Phones
OFF-LA-3225,Avery 503,Office Supplies,Labels
OFF-LA-4693,"Hon Shipping Labels, 5000 Label Set",Office Supplies,Labels
OFF-FA-2940,"Accos Clamps, 12 Pack",Office Supplies,Fasteners
TEC-AC-4946,Kingston Digital DataTraveler 32GB USB 2.0,Technology,Accessories
OFF-LA-4542,"Harbour Creations Removable Labels, Adjustable",Office Supplies,Labels
OFF-SU-6171,"Stiletto Ruler, Steel",Office Supplies,Supplies
FUR-TA-3411,Bevis 44 x 96 Conference Tables,Furniture,Tables
OFF-ST-6023,"Smead Box, Blue",Office Supplies,Storage
OFF-AR-5924,"Sanford Pens, Blue",Office Supplies,Art
OFF-BI-3739,"Cardinal Index Tab, Economy",Office Supplies,Binders
TEC-CO-3702,Canon PC940 Copier,Technology,Copiers
OFF-LA-3315,"Avery Round Labels, Adjustable",Office Supplies,Labels
OFF-LA-3193,Avery 475,Office Supplies,Labels
OFF-FA-5484,"OIC Thumb Tacks, 12 Pack",Office Supplies,Fasteners
OFF-AR-5297,Newell 32,Office Supplies,Art
OFF-FA-3075,"Advantus Thumb Tacks, Metal",Office Supplies,Fasteners
OFF-AR-3970,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Art
OFF-BI-3318,Avery Round Ring Poly Binders,Office Supplies,Binders
OFF-EN-5037,"Kraft Manila Envelope, Recycled",Office Supplies,Envelopes
OFF-AR-6113,"Stanley Highlighters, Water Color",Office Supplies,Art
OFF-FA-5469,"OIC Paper Clips, Bulk Pack",Office Supplies,Fasteners
OFF-LA-4527,"Harbour Creations Color Coded Labels, Adjustable",Office Supplies,Labels
OFF-PA-6440,Xerox 1890,Office Supplies,Paper
OFF-PA-6499,Xerox 1944,Office Supplies,Paper
OFF-BI-6398,"Wilson Jones Hole Reinforcements, Durable",Office Supplies,Binders
TEC-PH-6097,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,Phones
OFF-LA-3239,Avery 517,Office Supplies,Labels
TEC-PH-5821,Samsung Galaxy S4,Technology,Phones
OFF-EN-3658,"Cameo Clasp Envelope, Security-Tint",Office Supplies,Envelopes
TEC-MA-6220,Swingline SM12-08 MicroCut Jam Free Shredder,Technology,Machines
OFF-BI-3267,Avery Durable Slant Ring Binders,Office Supplies,Binders
OFF-LA-4537,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels
OFF-EN-3111,"Ames Peel and Seal, with clear poly window",Office Supplies,Envelopes
OFF-AR-3542,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Office Supplies,Art
FUR-CH-5767,Safco Contoured Stacking Chairs,Furniture,Chairs
TEC-PH-4898,Jawbone JAMBOX Wireless Bluetooth Speaker,Technology,Phones
OFF-LA-5398,"Novimex Round Labels, 5000 Label Set",Office Supplies,Labels
OFF-PA-4007,"Eaton Parchment Paper, Premium",Office Supplies,Paper
OFF-LA-4526,"Harbour Creations Color Coded Labels, 5000 Label Set",Office Supplies,Labels
FUR-FU-5172,"Master Caster Door Stop, Gray",Furniture,Furnishings
TEC-MA-5080,Lexmark 20R1285 X6650 Wireless All-in-One Printer,Technology,Machines
OFF-LA-5404,"Novimex Shipping Labels, Alphabetical",Office Supplies,Labels
OFF-FA-6202,"Stockwell Staples, Assorted Sizes",Office Supplies,Fasteners
TEC-AC-5145,Logitech Wireless Touch Keyboard K400,Technology,Accessories
OFF-AR-3480,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",Office Supplies,Art
OFF-LA-6064,"Smead Shipping Labels, Laser Printer Compatible",Office Supplies,Labels
OFF-LA-4551,"Harbour Creations Round Labels, Laser Printer Compatible",Office Supplies,Labels
OFF-LA-6045,"Smead Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels
OFF-EN-2854,#6 3/4 Gummed Flap White Envelopes,Office Supplies,Envelopes
TEC-MA-3172,Ativa MDM8000 8-Sheet Micro-Cut Shredder,Technology,Machines
FUR-FU-4235,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Furniture,Furnishings
TEC-AC-6342,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Technology,Accessories
OFF-EN-4488,Grip Seal Envelopes,Office Supplies,Envelopes
OFF-ST-6426,Woodgrain Magazine Files by Perma,Office Supplies,Storage
TEC-PH-3162,AT&T 1080 Phone,Technology,Phones
FUR-FU-3954,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings
OFF-PA-3156,"Array Parchment Paper, Assorted Colors",Office Supplies,Paper
FUR-FU-3914,"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,Furnishings
OFF-PA-4167,"Enermax Message Books, 8.5 x 11",Office Supplies,Paper
OFF-FA-5487,"OIC Thumb Tacks, Metal",Office Supplies,Fasteners
FUR-CH-4649,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,Chairs
OFF-ST-3747,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,Storage
FUR-CH-4556,Harbour Creations Steel Folding Chair,Furniture,Chairs
OFF-LA-4536,"Harbour Creations File Folder Labels, Laser Printer Compatible",Office Supplies,Labels
FUR-FU-3945,Deflect-O Glasstique Clear Desk Accessories,Furniture,Furnishings
OFF-FA-5680,Revere Boxed Rubber Bands by Revere,Office Supplies,Fasteners
OFF-FA-6203,"Stockwell Staples, Bulk Pack",Office Supplies,Fasteners
OFF-BI-3295,"Avery Index Tab, Economy",Office Supplies,Binders
OFF-LA-5387,"Novimex Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels
OFF-LA-3199,Avery 480,Office Supplies,Labels
OFF-EN-3657,"Cameo Clasp Envelope, Recycled",Office Supplies,Envelopes
TEC-PH-4794,HTC One Mini,Technology,Phones
OFF-FA-2960,"Accos Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners
OFF-BI-6366,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Office Supplies,Binders
TEC-PH-5818,Samsung Galaxy Note 2,Technology,Phones
TEC-PH-5599,Plantronics 81402,Technology,Phones
TEC-MA-5278,NeatDesk Desktop Scanner & Digital Filing System,Technology,Machines
OFF-EN-4432,"GlobeWeis Business Envelopes, Security-Tint",Office Supplies,Envelopes
OFF-SU-4123,"Elite Ruler, Easy Grip",Office Supplies,Supplies
TEC-MA-3855,Cubify CubeX 3D Printer Triple Head Print,Technology,Machines
FUR-CH-4401,Global Deluxe High-Back Office Chair in Storm,Furniture,Chairs
OFF-ST-5765,"SAFCO Commercial Wire Shelving, 72h",Office Supplies,Storage
OFF-ST-5079,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Office Supplies,Storage
OFF-LA-3310,"Avery Removable Labels, 5000 Label Set",Office Supplies,Labels
OFF-BI-3277,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Binders
OFF-EN-4436,"GlobeWeis Clasp Envelope, Security-Tint",Office Supplies,Envelopes
OFF-LA-5376,"Novimex Color Coded Labels, Alphabetical",Office Supplies,Labels
TEC-PH-5623,Polycom SoundPoint Pro SE-225 Corded phone,Technology,Phones
TEC-PH-3180,Avaya 4621SW VoIP phone,Technology,Phones
OFF-BI-4807,"Ibico Binder Covers, Clear",Office Supplies,Binders
OFF-PA-4008,"Eaton Parchment Paper, Recycled",Office Supplies,Paper
OFF-BI-3738,"Cardinal Index Tab, Durable",Office Supplies,Binders
OFF-LA-3273,"Avery File Folder Labels, Alphabetical",Office Supplies,Labels
TEC-PH-3166,AT&T CL82213,Technology,Phones
FUR-BO-3978,DMI Eclipse Executive Suite Bookcases,Furniture,Bookcases
TEC-MA-3813,Cisco SPA525G2 5-Line IP Phone,Technology,Machines
OFF-PA-6069,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Office Supplies,Paper
OFF-PA-6429,Xerox 1880,Office Supplies,Paper
FUR-FU-3947,"Deflect-O Light Bulb, Duo Pack",Furniture,Furnishings
OFF-EN-4902,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Office Supplies,Envelopes
OFF-PA-6490,Xerox 1936,Office Supplies,Paper
OFF-PA-6419,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Office Supplies,Paper
OFF-PA-6621,"Xerox Parchment Paper, 8.5 x 11",Office Supplies,Paper
OFF-SU-5078,Letter Slitter,Office Supplies,Supplies
OFF-PA-6462,Xerox 1910,Office Supplies,Paper
OFF-PA-6611,"Xerox Memo Slips, Premium",Office Supplies,Paper
OFF-PA-5155,Loose Memo Sheets,Office Supplies,Paper
OFF-ST-4298,File Shuttle I and Handi-File,Office Supplies,Storage
OFF-SU-4317,"Fiskars Scissors, Serrated",Office Supplies,Supplies
OFF-LA-4640,"Hon Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels
FUR-BO-5524,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Furniture,Bookcases
TEC-PH-5936,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Technology,Phones
OFF-BI-4352,GBC Plastic Binding Combs,Office Supplies,Binders
TEC-AC-4880,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,Technology,Accessories
OFF-LA-6044,"Smead Legal Exhibit Labels, Alphabetical",Office Supplies,Labels
FUR-FU-6300,Tensor Track Tree Floor Lamp,Furniture,Furnishings
OFF-EN-4907,"Jiffy Clasp Envelope, Security-Tint",Office Supplies,Envelopes
OFF-PA-4472,"Green Bar Memo Slips, Premium",Office Supplies,Paper
OFF-SU-2963,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Supplies
OFF-LA-3322,"Avery Shipping Labels, Alphabetical",Office Supplies,Labels
OFF-FA-5474,"OIC Push Pins, Metal",Office Supplies,Fasteners
OFF-LA-4552,"Harbour Creations Shipping Labels, 5000 Label Set",Office Supplies,Labels
OFF-BI-3982,Durable Pressboard Binders,Office Supplies,Binders
OFF-EN-4437,"GlobeWeis Clasp Envelope, Set of 50",Office Supplies,Envelopes
OFF-LA-6043,"Smead Legal Exhibit Labels, Adjustable",Office Supplies,Labels
FUR-FU-5173,"Master Caster Door Stop, Large Brown",Furniture,Furnishings
OFF-ST-6026,"Smead Box, Wire Frame",Office Supplies,Storage
OFF-FA-5481,"OIC Staples, Assorted Sizes",Office Supplies,Fasteners
OFF-AP-2885,Acco 6 Outlet Guardian Basic Surge Suppressor,Office Supplies,Appliances
OFF-LA-6028,"Smead Color Coded Labels, Adjustable",Office Supplies,Labels
OFF-SU-2999,Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,Supplies
OFF-PA-6530,Xerox 1973,Office Supplies,Paper
OFF-ST-4030,"Eldon Box, Single Width",Office Supplies,Storage
OFF-LA-4638,"Hon Color Coded Labels, Adjustable",Office Supplies,Labels
OFF-BI-4826,"Ibico Hole Reinforcements, Recycled",Office Supplies,Binders
FUR-CH-5427,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Furniture,Chairs
FUR-FU-4032,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,Furnishings
TEC-AC-5215,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Technology,Accessories
OFF-BI-6211,Storex Flexible Poly Binders with Double Pockets,Office Supplies,Binders
FUR-FU-4071,"Eldon Imàge Series Desk Accessories, Clear",Furniture,Furnishings
OFF-FA-2951,"Accos Rubber Bands, 12 Pack",Office Supplies,Fasteners
OFF-LA-5375,"Novimex Color Coded Labels, Adjustable",Office Supplies,Labels
OFF-ST-6024,"Smead Box, Industrial",Office Supplies,Storage
OFF-PA-3155,Array Memo Cubes,Office Supplies,Paper
FUR-BO-3623,"Bush Birmingham Collection Bookcase, Dark Cherry",Furniture,Bookcases
OFF-BI-4825,"Ibico Hole Reinforcements, Economy",Office Supplies,Binders
TEC-AC-5610,Plantronics Savi W720 Multi-Device Wireless Headset System,Technology,Accessories
OFF-AP-3365,Belkin 7 Outlet SurgeMaster II,Office Supplies,Appliances
OFF-LA-3260,"Avery Color Coded Labels, 5000 Label Set",Office Supplies,Labels
OFF-BI-6402,"Wilson Jones Index Tab, Clear",Office Supplies,Binders
FUR-FU-4045,Eldon Executive Woodline II Cherry Finish Desk Accessories,Furniture,Furnishings
OFF-LA-6061,"Smead Shipping Labels, 5000 Label Set",Office Supplies,Labels
OFF-SU-6170,"Stiletto Ruler, Serrated",Office Supplies,Supplies
OFF-PA-6495,Xerox 1940,Office Supplies,Paper
FUR-TA-3117,Anderson Hickey Conga Table Tops & Accessories,Furniture,Tables
OFF-FA-2953,"Accos Rubber Bands, Bulk Pack",Office Supplies,Fasteners
OFF-FA-5485,"OIC Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners
OFF-PA-6311,Tops White Computer Printout Paper,Office Supplies,Paper
TEC-AC-5114,Logitech Keyboard K120,Technology,Accessories
OFF-EN-3660,"Cameo Clasp Envelope, with clear poly window",Office Supplies,Envelopes
OFF-PA-6486,Xerox 1932,Office Supplies,Paper
OFF-LA-4550,"Harbour Creations Round Labels, Alphabetical",Office Supplies,Labels
OFF-PA-3304,Avery Personal Creations Heavyweight Cards,Office Supplies,Paper
OFF-SU-2998,Acme Stainless Steel Office Snips,Office Supplies,Supplies
OFF-AR-5304,Newell 326,Office Supplies,Art
OFF-PA-6560,Xerox 20,Office Supplies,Paper
FUR-TA-3425,"Bevis Round Bullnose 29"" High Table Top",Furniture,Tables
OFF-AP-4608,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Office Supplies,Appliances
TEC-AC-5096,Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories
OFF-ST-3851,Crate-A-Files,Office Supplies,Storage
OFF-FA-5475,"OIC Rubber Bands, 12 Pack",Office Supplies,Fasteners
TEC-PH-5345,Nokia Lumia 925,Technology,Phones
OFF-AR-5554,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Office Supplies,Art
OFF-PA-6521,Xerox 1965,Office Supplies,Paper
OFF-LA-3274,"Avery File Folder Labels, Laser Printer Compatible",Office Supplies,Labels
TEC-MA-5587,Penpower WorldCard Pro Card Scanner,Technology,Machines
OFF-BI-3290,"Avery Hole Reinforcements, Durable",Office Supplies,Binders
OFF-ST-4059,Eldon Fold 'N Roll Cart System,Office Supplies,Storage
OFF-EN-4909,"Jiffy Clasp Envelope, with clear poly window",Office Supplies,Envelopes
TEC-PH-5245,Motorla HX550 Universal Bluetooth Headset,Technology,Phones
OFF-SU-2973,Acme Galleria Hot Forged Steel Scissors with Colored Handles,Office Supplies,Supplies
TEC-PH-3810,Cisco SPA112 2 Port Phone Adapter,Technology,Phones
FUR-FU-6328,Ultra Commercial Grade Dual Valve Door Closer,Furniture,Furnishings
OFF-LA-4555,"Harbour Creations Shipping Labels, Laser Printer Compatible",Office Supplies,Labels
OFF-PA-2847,"""While you Were Out"" Message Book, One Form per Page",Office Supplies,Paper
OFF-LA-4657,"Hon File Folder Labels, 5000 Label Set",Office Supplies,Labels
OFF-BI-2915,"Acco Hole Reinforcements, Recycled",Office Supplies,Binders
OFF-PA-6357,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Office Supplies,Paper
OFF-LA-4688,"Hon Round Labels, Laser Printer Compatible",Office Supplies,Labels
OFF-LA-4660,"Hon File Folder Labels, Laser Printer Compatible",Office Supplies,Labels
OFF-LA-4694,"Hon Shipping Labels, Adjustable",Office Supplies,Labels
FUR-FU-4114,"Electrix Incandescent Magnifying Lamp, Black",Furniture,Furnishings
TEC-PH-6091,Speck Products Candyshell Flip Case,Technology,Phones
OFF-FA-5482,"OIC Staples, Bulk Pack",Office Supplies,Fasteners
TEC-PH-3167,AT&T CL83451 4-Handset Telephone,Technology,Phones
FUR-FU-6279,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",Furniture,Furnishings
OFF-BI-6376,"Wilson Jones Binder Covers, Economy",Office Supplies,Binders
OFF-FA-5480,"OIC Staples, 12 Pack",Office Supplies,Fasteners
OFF-PA-4148,"Enermax Computer Printout Paper, Multicolor",Office Supplies,Paper
OFF-AR-5283,Newell 307,Office Supplies,Art
OFF-PA-4182,"Enermax Parchment Paper, Multicolor",Office Supplies,Paper
OFF-LA-5384,"Novimex File Folder Labels, Alphabetical",Office Supplies,Labels
OFF-LA-4637,"Hon Color Coded Labels, 5000 Label Set",Office Supplies,Labels
OFF-FA-3056,"Advantus Push Pins, Bulk Pack",Office Supplies,Fasteners
OFF-EN-3094,"Ames Clasp Envelope, with clear poly window",Office Supplies,Envelopes
OFF-AP-4241,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,Office Supplies,Appliances
OFF-SU-2986,"Acme Ruler, Serrated",Office Supplies,Supplies
OFF-SU-4314,"Fiskars Ruler, Steel",Office Supplies,Supplies
OFF-PA-6624,"Xerox Parchment Paper, Recycled",Office Supplies,Paper
TEC-PH-3822,Classic Ivory Antique Telephone ZL1810,Technology,Phones
OFF-BI-4823,"Ibico Hole Reinforcements, Clear",Office Supplies,Binders
TEC-PH-5534,OtterBox Defender Series Case - iPhone 5c,Technology,Phones
OFF-PA-6442,Xerox 1892,Office Supplies,Paper
OFF-AR-3976,Dixon Ticonderoga Pencils,Office Supplies,Art
OFF-FA-5461,OIC Bulk Pack Metal Binder Clips,Office Supplies,Fasteners
OFF-LA-4533,"Harbour Creations File Folder Labels, 5000 Label Set",Office Supplies,Labels
OFF-FA-3073,"Advantus Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners
OFF-EN-3092,"Ames Clasp Envelope, Security-Tint",Office Supplies,Envelopes
OFF-BI-3734,"Cardinal Hole Reinforcements, Durable",Office Supplies,Binders
OFF-PA-6583,Xerox 22,Office Supplies,Paper
OFF-EN-5027,"Kraft Clasp Envelope, Set of 50",Office Supplies,Envelopes
OFF-LA-4535,"Harbour Creations File Folder Labels, Alphabetical",Office Supplies,Labels
OFF-BI-3292,"Avery Hole Reinforcements, Recycled",Office Supplies,Binders
TEC-AC-4937,Kensington Orbit Wireless Mobile Trackball for PC and Mac,Technology,Accessories
FUR-CH-4406,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Furniture,Chairs
OFF-EN-5579,Park Ridge Embossed Executive Business Envelopes,Office Supplies,Envelopes
TEC-PH-5819,Samsung Galaxy Note 3,Technology,Phones
OFF-EN-4908,"Jiffy Clasp Envelope, Set of 50",Office Supplies,Envelopes
OFF-PA-5664,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,Paper
OFF-SU-2992,Acme Serrated Blade Letter Opener,Office Supplies,Supplies
OFF-PA-5676,Rediform Voice Mail Log Books,Office Supplies,Paper
OFF-FA-2947,"Accos Push Pins, 12 Pack",Office Supplies,Fasteners
OFF-BI-6400,"Wilson Jones Hole Reinforcements, Recycled",Office Supplies,Binders
OFF-AR-3334,Barrel Sharpener,Office Supplies,Art
OFF-FA-5616,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners
OFF-FA-5460,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,Fasteners
FUR-CH-4652,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,Chairs
OFF-PA-4882,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",Office Supplies,Paper
OFF-PA-5597,Petty Cash Envelope,Office Supplies,Paper
OFF-LA-4553,"Harbour Creations Shipping Labels, Adjustable",Office Supplies,Labels
OFF-LA-5401,"Novimex Round Labels, Laser Printer Compatible",Office Supplies,Labels
OFF-SU-2984,"Acme Ruler, Easy Grip",Office Supplies,Supplies
FUR-CH-4424,Global Super Steno Chair,Furniture,Chairs
OFF-AR-6109,Stanley Contemporary Battery Pencil Sharpeners,Office Supplies,Art
OFF-LA-5393,"Novimex Removable Labels, Laser Printer Compatible",Office Supplies,Labels
TEC-MA-5504,Okidata MB491 Multifunction Printer,Technology,Machines
OFF-AP-4934,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Office Supplies,Appliances
